team_id,year,league_id,sub_league_id,division_id,level_id,split_id,pa,ab,h,k,tb,s,d,t,hr,sb,cs,rbi,r,bb,ibb,hp,sh,sf,ci,gdp,g,gs,ebh,pitches_seen,avg,obp,slg,rc,rc27,iso,woba,ops,sbp,ws
12,2017,100,0,0,1,0,6097,5507,1301,1564,2307,780,265,27,229,38,16,663,685,477,28,60,15,38,0,119,162,1458,521,0,0.2362,0.3022,0.4189,694.5681,4.2679,0.1827,0.0000,0.7211,70.3704,0.0000
13,2000,100,0,2,1,0,6397,5799,1625,920,2490,1114,318,32,161,69,29,763,794,480,42,42,24,51,1,152,162,1458,511,0,0.2802,0.3369,0.4294,826.7528,5.0389,0.1492,0.0000,0.7663,70.4082,0.0000
13,2001,100,0,2,1,0,6464,5820,1641,1044,2730,1063,307,31,240,56,22,916,944,515,50,59,18,52,0,143,162,1458,578,0,0.2820,0.3436,0.4691,929.7816,5.6874,0.1871,0.0000,0.8127,71.7949,0.0000
13,2002,100,0,2,1,0,6361,5736,1623,994,2714,1050,297,34,242,54,25,847,868,486,44,72,21,45,1,154,162,1458,573,0,0.2829,0.3441,0.4732,916.0220,5.6752,0.1902,0.0000,0.8172,68.3544,0.0000
13,2003,100,0,2,1,0,6222,5630,1463,1052,2454,941,272,31,219,35,18,765,787,456,26,75,14,46,1,118,162,1458,522,0,0.2599,0.3213,0.4359,786.8948,4.8696,0.1760,0.0000,0.7571,66.0377,0.0000
13,2004,100,0,2,1,0,6452,5851,1638,1139,2812,1017,326,37,258,58,29,907,934,489,33,46,15,48,3,117,162,1458,621,0,0.2800,0.3377,0.4806,944.6467,5.7679,0.2006,0.0000,0.8183,66.6667,0.0000
13,2005,100,0,2,1,0,6175,5633,1551,1037,2612,1008,265,38,240,51,27,813,837,438,31,46,17,39,2,142,162,1458,543,0,0.2753,0.3306,0.4637,841.9883,5.2783,0.1884,0.0000,0.7943,65.3846,0.0000
13,2006,100,0,2,1,0,6350,5727,1603,1039,2644,1025,334,25,219,42,26,855,879,506,34,58,22,37,0,143,162,1458,578,0,0.2799,0.3424,0.4617,891.8065,5.5328,0.1818,0.0000,0.8041,61.7647,0.0000
13,2007,100,0,2,1,0,6325,5703,1485,1215,2434,940,326,34,185,39,19,707,728,497,48,54,30,40,1,142,162,1458,545,0,0.2604,0.3235,0.4268,777.2355,4.7169,0.1664,0.0000,0.7503,67.2414,0.0000
13,2008,100,0,2,1,0,6377,5710,1574,1232,2520,1033,321,35,185,44,16,811,835,553,48,49,28,37,0,129,162,1458,541,0,0.2757,0.3427,0.4413,866.5175,5.3833,0.1657,0.0000,0.7841,73.3333,0.0000
13,2009,100,0,2,1,0,6240,5672,1528,1212,2530,1005,269,29,225,146,50,791,810,472,47,34,21,40,1,99,162,1458,523,0,0.2694,0.3271,0.4461,832.9712,5.1654,0.1767,0.0000,0.7732,74.4898,0.0000
13,2010,100,0,2,1,0,6300,5741,1614,1029,2505,1130,268,25,191,105,23,839,873,460,47,31,26,41,1,149,162,1458,484,0,0.2811,0.3356,0.4363,831.5920,5.1427,0.1552,0.0000,0.7719,82.0313,0.0000
13,2011,100,0,2,1,0,6345,5722,1572,1086,2441,1091,271,32,178,91,34,774,811,503,48,38,28,53,1,127,162,1458,481,0,0.2747,0.3345,0.4266,818.0369,5.0289,0.1519,0.0000,0.7611,72.8000,0.0000
13,2012,100,0,2,1,0,6234,5617,1526,1099,2539,993,282,22,229,93,36,804,830,506,23,57,14,40,0,134,162,1458,533,0,0.2717,0.3359,0.4520,848.3248,5.3082,0.1803,0.0000,0.7879,72.0930,0.0000
13,2013,100,0,2,1,0,6289,5743,1509,1150,2356,1033,275,31,170,79,29,712,738,419,39,61,17,49,0,127,162,1458,476,0,0.2628,0.3171,0.4102,742.0779,4.4964,0.1475,0.0000,0.7274,73.1481,0.0000
13,2014,100,0,2,1,0,6179,5627,1327,1252,2063,896,258,41,132,57,35,589,611,427,47,76,13,35,1,103,162,1458,431,0,0.2358,0.2968,0.3666,612.4284,3.6860,0.1308,0.0000,0.6635,61.9565,0.0000
13,2015,100,0,2,1,0,6127,5573,1382,1310,2173,940,253,29,160,69,31,648,675,416,36,95,9,34,0,132,162,1458,442,0,0.2480,0.3094,0.3899,664.8768,4.0827,0.1419,0.0000,0.6993,69.0000,0.0000
13,2016,100,0,2,1,0,6260,5674,1481,1260,2422,961,291,37,192,86,41,743,773,464,49,67,12,41,2,118,162,1458,520,0,0.2610,0.3221,0.4269,775.6662,4.7544,0.1658,0.0000,0.7490,67.7165,0.0000
13,2017,100,0,2,1,0,6185,5654,1418,1332,2277,944,262,39,173,105,41,646,671,425,33,59,12,34,1,115,162,1458,474,0,0.2508,0.3082,0.4027,698.1685,4.2475,0.1519,0.0000,0.7109,71.9178,0.0000
14,2000,100,0,0,1,0,6454,5788,1667,1021,2698,1082,353,18,214,84,32,912,936,516,67,67,27,56,0,144,162,1458,585,0,0.2880,0.3501,0.4661,938.0239,5.7823,0.1781,0.0000,0.8162,72.4138,0.0000
14,2001,100,0,0,1,0,6250,5668,1463,1040,2441,929,296,32,206,90,46,746,765,443,67,74,17,46,2,114,162,1458,534,0,0.2581,0.3178,0.4307,768.3033,4.6848,0.1725,0.0000,0.7484,66.1765,0.0000
14,2002,100,0,0,1,0,6360,5667,1468,1177,2442,922,313,38,195,60,29,823,849,570,45,76,15,32,0,124,162,1458,546,0,0.2590,0.3332,0.4309,818.2858,5.0224,0.1719,0.0000,0.7641,67.4157,0.0000
14,2003,100,0,0,1,0,6363,5757,1556,1065,2490,1017,325,33,181,24,8,778,806,471,37,77,8,49,1,157,162,1458,539,0,0.2703,0.3311,0.4325,812.2283,4.9582,0.1622,0.0000,0.7636,75.0000,0.0000
14,2004,100,0,0,1,0,6433,5691,1521,1152,2409,982,349,31,159,32,15,762,790,591,37,93,19,37,2,148,161,1449,539,0,0.2673,0.3439,0.4233,832.8604,5.1235,0.1560,0.0000,0.7672,68.0851,0.0000
14,2005,100,0,0,1,0,6329,5730,1575,848,2541,995,363,48,169,64,22,793,814,471,37,60,21,46,1,130,162,1458,580,0,0.2749,0.3339,0.4435,845.3212,5.2180,0.1686,0.0000,0.7774,74.4186,0.0000
14,2006,100,0,0,1,0,6360,5733,1673,885,2792,1056,344,44,229,56,24,904,930,481,49,75,18,52,1,181,162,1458,617,0,0.2918,0.3515,0.4870,951.4742,5.9261,0.1952,0.0000,0.8385,70.0000,0.0000
14,2007,100,0,0,1,0,6347,5672,1508,1051,2400,1004,299,22,183,76,25,780,803,548,38,55,17,54,1,145,162,1458,504,0,0.2659,0.3335,0.4231,802.3799,4.9181,0.1573,0.0000,0.7567,75.2475,0.0000
14,2008,100,0,0,1,0,6421,5752,1561,1042,2469,1014,351,31,165,46,36,781,813,561,41,34,25,49,0,161,162,1458,547,0,0.2714,0.3371,0.4292,816.2571,4.9393,0.1579,0.0000,0.7663,56.0976,0.0000
14,2009,100,0,0,1,0,6340,5730,1493,989,2440,961,315,19,198,63,23,765,785,505,40,43,9,50,3,149,163,1467,532,0,0.2606,0.3225,0.4258,777.3058,4.6972,0.1653,0.0000,0.7484,73.2558,0.0000
14,2010,100,0,0,1,0,6221,5618,1401,1110,2457,844,296,23,238,45,23,724,746,503,45,55,7,36,2,129,162,1458,557,0,0.2494,0.3154,0.4373,765.9600,4.6874,0.1880,0.0000,0.7527,66.1765,0.0000
14,2011,100,0,0,1,0,6222,5625,1459,1155,2441,934,284,25,216,98,14,781,800,480,44,56,20,37,4,133,162,1458,525,0,0.2594,0.3219,0.4340,787.4418,4.8652,0.1746,0.0000,0.7558,87.5000,0.0000
14,2012,100,0,0,1,0,6219,5565,1407,1281,2390,909,245,21,232,103,27,771,795,535,38,52,13,51,3,124,162,1458,498,0,0.2528,0.3215,0.4295,776.6869,4.7955,0.1766,0.0000,0.7509,79.2308,0.0000
14,2013,100,0,0,1,0,6307,5658,1519,1174,2465,1025,258,20,216,102,42,784,815,550,33,45,11,43,0,145,162,1458,494,0,0.2685,0.3358,0.4357,822.5696,5.0706,0.1672,0.0000,0.7714,70.8333,0.0000
14,2014,100,0,0,1,0,6190,5574,1396,1230,2243,905,301,24,166,56,17,664,697,500,44,43,20,53,0,133,162,1458,491,0,0.2504,0.3143,0.4024,705.1435,4.3260,0.1520,0.0000,0.7167,76.7123,0.0000
14,2015,100,0,0,1,0,6108,5490,1359,1273,2299,859,267,26,207,50,24,705,721,524,33,39,14,41,0,132,162,1458,500,0,0.2475,0.3154,0.4188,720.3360,4.4793,0.1712,0.0000,0.7342,67.5676,0.0000
14,2016,100,0,0,1,0,6273,5597,1429,1321,2490,913,235,17,264,49,23,788,816,583,52,47,7,39,0,139,162,1458,516,0,0.2553,0.3286,0.4449,813.3784,5.0186,0.1896,0.0000,0.7735,68.0556,0.0000
14,2017,100,0,0,1,0,6280,5566,1437,1330,2469,914,262,13,248,80,21,776,808,609,43,55,13,34,3,116,162,1458,523,0,0.2582,0.3354,0.4436,843.7034,5.2817,0.1854,0.0000,0.7790,79.2079,0.0000
15,2000,100,1,2,1,0,6407,5692,1529,1030,2538,991,277,51,210,80,43,788,818,543,56,57,72,43,0,118,162,1458,538,0,0.2686,0.3361,0.4459,854.1740,5.1955,0.1773,0.0000,0.7820,65.0407,0.0000
15,2001,100,1,2,1,0,6292,5617,1462,1144,2413,964,258,27,213,90,42,761,782,523,59,57,48,46,1,117,162,1458,498,0,0.2603,0.3271,0.4296,791.4347,4.8477,0.1693,0.0000,0.7567,68.1818,0.0000
15,2002,100,1,2,1,0,6369,5657,1485,1068,2192,1043,290,39,113,76,36,664,705,558,61,39,71,44,0,129,162,1458,442,0,0.2625,0.3306,0.3875,731.6083,4.4370,0.1250,0.0000,0.7181,67.8571,0.0000
15,2003,100,1,2,1,0,6437,5718,1617,995,2564,1064,336,40,177,65,31,834,868,545,79,52,70,51,1,126,162,1458,553,0,0.2828,0.3478,0.4484,893.4335,5.5087,0.1656,0.0000,0.7962,67.7083,0.0000
15,2004,100,1,2,1,0,6198,5587,1372,1036,2174,894,297,38,143,34,17,623,639,452,61,65,56,37,1,149,162,1458,478,0,0.2456,0.3076,0.3891,655.7799,3.9575,0.1435,0.0000,0.6967,66.6667,0.0000
15,2005,100,1,2,1,0,6175,5442,1397,1022,2207,923,290,32,152,59,29,654,679,546,48,54,82,51,0,146,162,1458,474,0,0.2567,0.3278,0.4055,723.0050,4.4845,0.1488,0.0000,0.7333,67.0455,0.0000
15,2006,100,1,2,1,0,6481,5749,1585,1048,2495,1027,365,34,159,85,35,787,813,536,66,69,62,65,0,135,162,1458,558,0,0.2757,0.3412,0.4340,855.6809,5.1790,0.1583,0.0000,0.7752,70.8333,0.0000
15,2007,100,1,2,1,0,6481,5675,1563,1127,2571,1003,314,44,202,81,27,835,855,603,52,77,73,52,1,137,162,1458,560,0,0.2754,0.3501,0.4530,911.6158,5.5927,0.1776,0.0000,0.8031,75.0000,0.0000
15,2008,100,1,2,1,0,6549,5729,1544,1287,2535,995,312,32,205,111,40,873,904,664,61,41,66,49,0,125,162,1458,549,0,0.2695,0.3469,0.4425,897.3579,5.4264,0.1730,0.0000,0.7894,73.5099,0.0000
15,2009,100,1,2,1,0,6407,5626,1524,1245,2486,968,324,58,174,87,46,821,843,613,58,58,60,48,2,114,162,1458,556,0,0.2709,0.3459,0.4419,872.7084,5.3920,0.1710,0.0000,0.7878,65.4135,0.0000
15,2010,100,1,2,1,0,6461,5612,1383,1468,2264,905,258,37,183,88,33,747,776,690,61,49,65,45,0,103,162,1458,478,0,0.2464,0.3318,0.4034,781.7481,4.7167,0.1570,0.0000,0.7352,72.7273,0.0000
15,2011,100,1,2,1,0,6373,5622,1389,1373,2185,928,279,29,153,115,64,659,683,601,60,49,64,36,1,95,162,1458,461,0,0.2471,0.3232,0.3887,722.9090,4.3452,0.1416,0.0000,0.7119,64.2458,0.0000
15,2012,100,1,2,1,0,6210,5505,1358,1341,2169,915,242,34,167,51,18,669,700,551,55,57,60,36,1,126,162,1458,443,0,0.2467,0.3197,0.3940,701.1047,4.3150,0.1473,0.0000,0.7137,73.9130,0.0000
15,2013,100,1,2,1,0,6354,5747,1482,1298,2256,1014,296,38,134,45,15,620,649,480,73,45,48,33,1,145,162,1458,468,0,0.2579,0.3183,0.3926,709.0991,4.2489,0.1347,0.0000,0.7109,75.0000,0.0000
15,2014,100,1,2,1,0,6425,5734,1537,1262,2297,1064,301,57,115,63,26,722,740,525,69,45,63,58,0,130,162,1458,473,0,0.2681,0.3312,0.4006,766.1099,4.6234,0.1325,0.0000,0.7318,70.7865,0.0000
15,2015,100,1,2,1,0,6372,5729,1573,1270,2580,1013,311,51,198,113,33,796,823,512,62,38,52,41,0,117,162,1458,560,0,0.2746,0.3359,0.4503,871.3154,5.3479,0.1758,0.0000,0.7863,77.3973,0.0000
15,2016,100,1,2,1,0,6324,5693,1507,1341,2405,996,294,47,170,144,51,714,757,505,58,43,51,31,1,108,162,1458,511,0,0.2647,0.3276,0.4224,794.5988,4.8462,0.1577,0.0000,0.7501,73.8462,0.0000
15,2017,100,1,2,1,0,6429,5740,1609,1422,2530,1088,294,54,173,194,49,831,859,494,54,63,69,61,2,86,162,1458,521,0,0.2803,0.3407,0.4408,894.0761,5.4914,0.1605,0.0000,0.7814,79.8354,0.0000
16,2000,100,1,0,1,0,6400,5669,1439,1129,2277,972,268,27,172,127,57,731,755,556,56,58,69,47,1,112,162,1458,467,0,0.2538,0.3243,0.4017,750.3143,4.4869,0.1478,0.0000,0.7260,69.0217,0.0000
16,2001,100,1,0,1,0,6222,5589,1526,1116,2395,1034,289,29,174,100,44,759,780,476,70,44,77,35,1,124,162,1458,492,0,0.2730,0.3330,0.4285,791.6037,4.9213,0.1555,0.0000,0.7615,69.4444,0.0000
16,2002,100,1,0,1,0,6254,5498,1484,1025,2425,970,286,29,199,75,32,771,802,581,63,59,71,45,0,160,160,1440,514,0,0.2699,0.3435,0.4411,826.1632,5.1611,0.1712,0.0000,0.7846,70.0935,0.0000
16,2003,100,1,0,1,0,6420,5677,1605,1001,2652,1054,290,26,235,76,32,867,900,588,40,60,55,38,2,134,162,1458,551,0,0.2827,0.3541,0.4671,942.3563,5.8748,0.1844,0.0000,0.8212,70.3704,0.0000
16,2004,100,1,0,1,0,6435,5629,1499,1161,2479,929,345,40,185,80,26,827,857,654,60,53,54,44,1,127,162,1458,570,0,0.2663,0.3458,0.4404,874.2257,5.3878,0.1741,0.0000,0.7862,75.4717,0.0000
16,2005,100,1,0,1,0,6448,5721,1578,1103,2530,1034,323,34,187,85,32,828,856,559,62,56,67,41,4,113,162,1458,544,0,0.2758,0.3439,0.4422,881.6634,5.4151,0.1664,0.0000,0.7861,72.6496,0.0000
16,2006,100,1,0,1,0,6395,5635,1509,1204,2526,962,297,30,220,32,22,798,818,580,60,51,78,50,1,138,162,1458,547,0,0.2678,0.3388,0.4483,853.9516,5.2235,0.1805,0.0000,0.7871,59.2593,0.0000
16,2007,100,1,0,1,0,6359,5617,1439,1144,2336,942,287,20,190,49,26,712,741,586,46,39,66,51,0,114,162,1458,497,0,0.2562,0.3280,0.4159,778.4530,4.7392,0.1597,0.0000,0.7439,65.3333,0.0000
16,2008,100,1,0,1,0,6334,5648,1527,1026,2372,1029,309,31,158,49,18,772,814,536,50,57,51,41,1,141,162,1458,498,0,0.2704,0.3375,0.4200,800.9042,4.9461,0.1496,0.0000,0.7574,73.1343,0.0000
16,2009,100,1,0,1,0,6473,5725,1549,1059,2345,1066,314,25,144,27,16,708,728,577,43,55,84,31,1,148,162,1458,483,0,0.2706,0.3414,0.4096,801.5580,4.8579,0.1390,0.0000,0.7510,62.7907,0.0000
16,2010,100,1,0,1,0,6301,5606,1437,1177,2253,958,301,19,159,25,10,710,728,548,63,43,68,36,0,142,163,1467,479,0,0.2563,0.3254,0.4019,731.6311,4.4642,0.1456,0.0000,0.7273,71.4286,0.0000
16,2011,100,1,0,1,0,6273,5575,1364,1245,2176,914,261,16,173,38,16,653,678,552,47,46,58,41,1,124,162,1458,450,0,0.2447,0.3157,0.3903,694.4342,4.2134,0.1457,0.0000,0.7061,70.3704,0.0000
16,2012,100,1,0,1,0,6237,5608,1345,1344,2066,920,264,26,135,37,17,584,609,486,54,51,59,32,1,133,162,1458,425,0,0.2398,0.3047,0.3684,627.1806,3.7597,0.1286,0.0000,0.6731,68.5185,0.0000
16,2013,100,1,0,1,0,6364,5698,1440,1411,2284,967,279,17,177,59,25,690,719,520,69,47,57,41,1,126,162,1458,473,0,0.2527,0.3183,0.4008,727.7923,4.3600,0.1481,0.0000,0.7191,70.2381,0.0000
16,2014,100,1,0,1,0,6126,5489,1336,1238,2028,912,272,36,116,46,19,591,605,477,65,46,79,35,0,116,162,1458,424,0,0.2434,0.3074,0.3695,627.6531,3.8498,0.1261,0.0000,0.6769,70.7692,0.0000
16,2015,100,1,0,1,0,6256,5666,1425,1234,2088,987,311,29,98,55,14,587,614,459,59,41,60,29,1,161,162,1458,438,0,0.2515,0.3107,0.3685,637.2014,3.8190,0.1170,0.0000,0.6792,79.7101,0.0000
16,2016,100,1,0,1,0,6269,5679,1439,1256,2176,992,288,28,131,53,21,620,641,439,57,65,46,39,1,141,162,1458,447,0,0.2534,0.3123,0.3832,671.7052,4.0419,0.1298,0.0000,0.6954,71.6216,0.0000
16,2017,100,1,0,1,0,6164,5625,1325,1456,2025,902,271,27,125,48,19,511,541,399,44,57,51,29,3,137,162,1458,423,0,0.2356,0.2915,0.3600,579.9148,3.4519,0.1244,0.0000,0.6515,71.6418,0.0000
17,2000,100,1,1,1,0,6307,5603,1418,1126,2257,954,265,23,176,58,28,693,718,543,67,46,77,37,1,120,162,1458,464,0,0.2531,0.3222,0.4028,731.7373,4.4427,0.1497,0.0000,0.7250,67.4419,0.0000
17,2001,100,1,1,1,0,6246,5544,1409,1065,2279,914,298,19,178,102,35,689,714,545,86,49,73,34,1,130,162,1458,495,0,0.2541,0.3245,0.4111,741.6043,4.5435,0.1569,0.0000,0.7356,74.4526,0.0000
17,2002,100,1,1,1,0,6352,5548,1436,1187,2430,905,283,33,215,74,35,788,823,653,60,51,65,34,1,135,162,1458,531,0,0.2588,0.3404,0.4380,833.5975,5.1374,0.1792,0.0000,0.7784,67.8899,0.0000
17,2003,100,1,1,1,0,6205,5490,1391,1116,2240,919,272,23,177,66,32,686,702,564,90,38,68,44,1,143,162,1458,472,0,0.2534,0.3248,0.4080,722.5349,4.4479,0.1546,0.0000,0.7328,67.3469,0.0000
17,2004,100,1,1,1,0,6380,5659,1505,1052,2490,951,329,19,206,60,31,791,810,569,73,41,65,45,1,127,162,1458,554,0,0.2659,0.3350,0.4400,833.8556,5.0914,0.1741,0.0000,0.7750,65.9341,0.0000
17,2005,100,1,1,1,0,6325,5710,1480,970,2361,980,297,25,178,84,41,709,733,476,74,44,66,28,1,115,162,1458,500,0,0.2592,0.3196,0.4135,749.2402,4.5155,0.1543,0.0000,0.7331,67.2000,0.0000
17,2006,100,1,1,1,0,6303,5648,1545,936,2444,1026,309,40,170,100,55,796,819,489,79,47,67,52,0,123,162,1458,519,0,0.2735,0.3337,0.4327,808.1485,4.9591,0.1592,0.0000,0.7664,64.5161,0.0000
17,2007,100,1,1,1,0,6389,5676,1570,1054,2517,1030,321,31,188,91,31,799,825,539,69,72,61,41,0,137,162,1458,540,0,0.2766,0.3447,0.4434,869.0590,5.3621,0.1668,0.0000,0.7881,74.5902,0.0000
17,2008,100,1,1,1,0,6472,5708,1550,1157,2445,1032,315,29,174,95,44,815,849,604,66,57,58,45,0,138,161,1449,518,0,0.2715,0.3447,0.4283,847.2956,5.1490,0.1568,0.0000,0.7731,68.3453,0.0000
17,2009,100,1,1,1,0,6413,5618,1510,1185,2375,980,347,31,152,45,27,730,756,651,75,47,54,42,1,156,161,1449,530,0,0.2688,0.3473,0.4227,824.3695,5.0736,0.1540,0.0000,0.7700,62.5000,0.0000
17,2010,100,1,1,1,0,6156,5580,1439,1265,2268,945,310,33,151,38,15,663,694,445,52,43,53,34,1,155,162,1458,494,0,0.2579,0.3158,0.4065,698.3354,4.2872,0.1486,0.0000,0.7222,71.6981,0.0000
17,2011,100,1,1,1,0,6159,5585,1371,1257,2169,903,284,38,146,51,17,627,648,427,65,65,53,28,1,129,162,1458,468,0,0.2455,0.3052,0.3884,654.8635,3.9814,0.1429,0.0000,0.6935,75.0000,0.0000
17,2012,100,1,1,1,0,6125,5570,1328,1352,2069,885,277,34,132,65,31,571,599,408,55,64,55,28,0,124,162,1458,443,0,0.2384,0.2965,0.3715,605.4621,3.6490,0.1330,0.0000,0.6680,67.7083,0.0000
17,2013,100,1,1,1,0,6212,5620,1395,1315,2197,933,280,24,158,41,29,643,661,439,63,71,44,36,2,129,162,1458,462,0,0.2482,0.3090,0.3909,668.4568,4.0440,0.1427,0.0000,0.6999,58.5714,0.0000
17,2014,100,1,1,1,0,6283,5609,1324,1413,2105,859,287,40,138,63,23,579,599,515,57,71,56,31,1,111,162,1458,465,0,0.2360,0.3068,0.3753,656.0457,3.9310,0.1392,0.0000,0.6821,73.2558,0.0000
17,2015,100,1,1,1,0,6458,5629,1359,1420,2201,876,286,35,162,26,17,692,712,642,80,93,59,33,2,113,162,1458,483,0,0.2414,0.3273,0.3910,740.0471,4.4482,0.1496,0.0000,0.7184,60.4651,0.0000
17,2016,100,1,1,1,0,6528,5632,1462,1416,2373,952,299,21,190,54,29,769,800,695,53,98,67,36,0,121,162,1458,510,0,0.2596,0.3490,0.4213,853.5569,5.2105,0.1618,0.0000,0.7704,65.0602,0.0000
17,2017,100,1,1,1,0,6468,5634,1428,1493,2403,901,286,34,207,59,20,791,826,640,68,95,64,34,1,111,162,1458,527,0,0.2535,0.3378,0.4265,835.1906,5.0846,0.1731,0.0000,0.7643,74.6835,0.0000
18,2000,100,1,1,1,0,6377,5719,1569,1020,2543,1031,302,36,200,102,20,798,829,515,61,49,48,45,1,138,162,1458,538,0,0.2743,0.3371,0.4447,859.6268,5.2738,0.1703,0.0000,0.7817,83.6066,0.0000
18,2001,100,1,1,1,0,6204,5523,1413,1173,2253,928,294,27,164,72,35,690,717,507,57,77,56,41,0,136,162,1458,485,0,0.2558,0.3248,0.4079,729.3110,4.4978,0.1521,0.0000,0.7328,67.2897,0.0000
18,2002,100,1,1,1,0,6452,5616,1452,1246,2451,917,289,28,218,82,37,834,860,653,87,73,57,47,6,126,162,1458,535,0,0.2585,0.3409,0.4364,848.3444,5.1693,0.1779,0.0000,0.7773,68.9076,0.0000
18,2003,100,1,1,1,0,6222,5504,1361,1317,2217,881,275,34,171,70,29,724,744,554,58,77,51,36,0,104,162,1458,480,0,0.2473,0.3228,0.4028,731.2963,4.5256,0.1555,0.0000,0.7256,70.7071,0.0000
18,2004,100,1,1,1,0,6288,5482,1345,1284,2207,867,272,28,178,70,38,717,741,628,72,75,64,39,0,131,162,1458,478,0,0.2453,0.3290,0.4026,735.4098,4.5035,0.1572,0.0000,0.7316,64.8148,0.0000
18,2005,100,1,1,1,0,6365,5613,1487,1207,2351,987,310,16,174,78,36,744,771,588,60,74,55,35,0,143,162,1458,500,0,0.2649,0.3406,0.4188,803.1286,4.9339,0.1539,0.0000,0.7594,68.4211,0.0000
18,2006,100,1,1,1,0,6425,5675,1595,1156,2646,1030,317,10,238,113,42,899,929,590,58,64,61,34,1,144,162,1458,565,0,0.2811,0.3534,0.4663,934.2333,5.7841,0.1852,0.0000,0.8197,72.9032,0.0000
18,2007,100,1,1,1,0,6381,5601,1486,1161,2449,969,283,22,212,93,37,740,771,598,76,78,67,36,1,135,162,1458,517,0,0.2653,0.3425,0.4372,844.3214,5.1929,0.1719,0.0000,0.7797,71.5385,0.0000
18,2008,100,1,1,1,0,6309,5571,1410,1199,2313,904,291,33,182,98,50,694,720,589,76,66,54,27,2,109,162,1458,506,0,0.2531,0.3302,0.4152,772.6205,4.7400,0.1621,0.0000,0.7454,66.2162,0.0000
18,2009,100,1,1,1,0,6342,5636,1475,1162,2319,978,307,33,157,135,34,708,735,532,63,60,72,41,1,118,162,1458,497,0,0.2617,0.3297,0.4115,780.8283,4.7633,0.1498,0.0000,0.7412,79.8817,0.0000
18,2010,100,1,1,1,0,6294,5586,1445,1210,2299,978,263,21,183,63,26,689,710,547,52,57,62,41,1,125,162,1458,467,0,0.2587,0.3288,0.4116,762.7107,4.6856,0.1529,0.0000,0.7404,70.7865,0.0000
18,2011,100,1,1,1,0,6371,5635,1450,1259,2316,966,274,38,172,67,27,717,750,563,72,59,64,50,0,144,162,1458,484,0,0.2573,0.3285,0.4110,761.8084,4.6015,0.1537,0.0000,0.7395,71.2766,0.0000
18,2012,100,1,1,1,0,6184,5548,1399,1277,2222,933,273,29,164,56,18,658,691,471,51,49,74,42,0,111,162,1458,466,0,0.2522,0.3141,0.4005,704.3581,4.3281,0.1483,0.0000,0.7146,75.6757,0.0000
18,2013,100,1,1,1,0,6262,5532,1407,1271,2167,967,267,26,147,61,24,683,715,544,79,71,65,49,1,128,162,1458,440,0,0.2543,0.3263,0.3917,716.0299,4.4028,0.1374,0.0000,0.7181,71.7647,0.0000
18,2014,100,1,1,1,0,6144,5577,1366,1277,2048,931,301,21,113,99,28,562,589,435,61,48,48,35,1,126,162,1458,435,0,0.2449,0.3034,0.3672,621.4798,3.7725,0.1223,0.0000,0.6706,77.9528,0.0000
18,2015,100,1,1,1,0,6094,5527,1309,1291,2071,877,253,28,151,63,15,596,626,431,44,43,48,43,2,105,162,1458,432,0,0.2368,0.2950,0.3747,617.7232,3.7658,0.1379,0.0000,0.6697,80.7692,0.0000
18,2016,100,1,1,1,0,6087,5522,1355,1301,2147,919,241,34,161,142,58,609,640,421,41,51,58,35,0,97,162,1458,436,0,0.2454,0.3030,0.3888,654.0934,4.0001,0.1434,0.0000,0.6918,71.0000,0.0000
